EmptyPanelId,MarketId,StallNumber,Zone,AreaType,Size,Price,DiscountText,OriginalPrice,DiscountedPrice,ImageUrl
130,1,หมายเลขแผงที่ 5,3 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/ad0d9256-f18c-11ee-97d4-0242ac12000b/originalContentUrl.jpg
131,1,หมายเลขแผงที่ 5,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/056058c5-f18f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
132,1,หมายเลขแผงที่ 6,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/16af1845-f18f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
133,1,หมายเลขแผงที่ 15,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/9c12ec4e-f18f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
134,1,หมายเลขแผงที่ 1,3 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/d19ccc79-f18f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
135,1,หมายเลขแผงที่ 2,3 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/e3bd4808-f18f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
136,1,หมายเลขแผงที่ 9,3 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/4b40f960-f193-11ee-97d4-0242ac12000b/originalContentUrl.jpg
137,1,หมายเลขแผงที่ 12,3 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/8743d2d5-f193-11ee-97d4-0242ac12000b/originalContentUrl.jpg
138,1,หมายเลขแผงที่ 1,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/004e88e2-f194-11ee-97d4-0242ac12000b/originalContentUrl.jpg
139,1,หมายเลขแผงที่ 3,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/223dbc77-f194-11ee-97d4-0242ac12000b/originalContentUrl.jpg
140,1,หมายเลขแผงที่ 14,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/0552c28d-f195-11ee-97d4-0242ac12000b/originalContentUrl.jpg
141,1,หมายเลขแผงที่ 1,4 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/4f54b668-f195-11ee-97d4-0242ac12000b/originalContentUrl.jpg
142,1,หมายเลขแผงที่ 5,4 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/92a607ba-f195-11ee-97d4-0242ac12000b/originalContentUrl.jpg
143,1,หมายเลขแผงที่ 9,4 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/e5a072e4-f195-11ee-97d4-0242ac12000b/originalContentUrl.jpg
144,1,หมายเลขแผงที่ 2,4 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/b099e017-f196-11ee-97d4-0242ac12000b/originalContentUrl.jpg
145,1,หมายเลขแผงที่ 3,3 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/8d1c389d-f18c-11ee-97d4-0242ac12000b/originalContentUrl.jpg
146,1,หมายเลขแผงที่ 4,3 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/9a95906d-f18c-11ee-97d4-0242ac12000b/originalContentUrl.jpg
147,1,หมายเลขแผงที่ 10,3 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/da761c0c-f18c-11ee-97d4-0242ac12000b/originalContentUrl.jpg
148,1,หมายเลขแผงที่ 13,3 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/0e5d5a5c-f18d-11ee-97d4-0242ac12000b/originalContentUrl.jpg
149,1,หมายเลขแผงที่ 14,3 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/1f5ce3a8-f18d-11ee-97d4-0242ac12000b/originalContentUrl.jpg
150,1,หมายเลขแผงที่ 1,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/c6aaed2d-f18e-11ee-97d4-0242ac12000b/originalContentUrl.jpg
151,1,หมายเลขแผงที่ 4,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/f6558c2e-f18e-11ee-97d4-0242ac12000b/originalContentUrl.jpg
152,1,หมายเลขแผงที่ 9,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/34894e92-f18f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
153,1,หมายเลขแผงที่ 11,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/53144d46-f18f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
154,1,หมายเลขแผงที่ 12,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/63a5f0ee-f18f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
155,1,หมายเลขแผงที่ 13,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/72e043af-f18f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
156,1,หมายเลขแผงที่ 4,3 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/07432a7c-f190-11ee-97d4-0242ac12000b/originalContentUrl.jpg
157,1,หมายเลขแผงที่ 5,3 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/1b30e103-f190-11ee-97d4-0242ac12000b/originalContentUrl.jpg
158,1,หมายเลขแผงที่ 11,3 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/6d6d2556-f193-11ee-97d4-0242ac12000b/originalContentUrl.jpg
159,1,หมายเลขแผงที่ 13,3 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/8d79b315-f193-11ee-97d4-0242ac12000b/originalContentUrl.jpg
160,1,หมายเลขแผงที่ 14,3 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/9f2bb2ea-f193-11ee-97d4-0242ac12000b/originalContentUrl.jpg
161,1,หมายเลขแผงที่ 2,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/13915826-f194-11ee-97d4-0242ac12000b/originalContentUrl.jpg
162,1,หมายเลขแผงที่ 4,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/325ac5c0-f194-11ee-97d4-0242ac12000b/originalContentUrl.jpg
163,1,หมายเลขแผงที่ 7,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/829d4f94-f194-11ee-97d4-0242ac12000b/originalContentUrl.jpg
164,1,หมายเลขแผงที่ 9,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/aa78c1ef-f194-11ee-97d4-0242ac12000b/originalContentUrl.jpg
165,1,หมายเลขแผงที่ 10,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/bd73efa2-f194-11ee-97d4-0242ac12000b/originalContentUrl.jpg
166,1,หมายเลขแผงที่ 12,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/dfd0ac70-f194-11ee-97d4-0242ac12000b/originalContentUrl.jpg
167,1,หมายเลขแผงที่ 10,4 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/f9e0ec2c-f195-11ee-97d4-0242ac12000b/originalContentUrl.jpg
168,1,หมายเลขแผงที่ 13,4 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/31f20307-f196-11ee-97d4-0242ac12000b/originalContentUrl.jpg
169,1,หมายเลขแผงที่ 1,4 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/9c51b6bf-f196-11ee-97d4-0242ac12000b/originalContentUrl.jpg
170,1,หมายเลขแผงที่ 2,3 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/6dfbb712-f18c-11ee-97d4-0242ac12000b/originalContentUrl.jpg
171,1,หมายเลขแผงที่ 2,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/d70678f4-f18e-11ee-97d4-0242ac12000b/originalContentUrl.jpg
172,1,หมายเลขแผงที่ 3,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/e5dcf576-f18e-11ee-97d4-0242ac12000b/originalContentUrl.jpg
173,1,หมายเลขแผงที่ 10,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/45274b7f-f18f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
174,1,หมายเลขแผงที่ 14,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/83e1eb7f-f18f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
175,1,หมายเลขแผงที่ 16,3 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/a3571855-f18f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
176,1,หมายเลขแผงที่ 6,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/70960541-f194-11ee-97d4-0242ac12000b/originalContentUrl.jpg
177,1,หมายเลขแผงที่ 13,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/f52d9acb-f194-11ee-97d4-0242ac12000b/originalContentUrl.jpg
178,1,หมายเลขแผงที่ 15,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/15a96deb-f195-11ee-97d4-0242ac12000b/originalContentUrl.jpg
179,1,หมายเลขแผงที่ 2,4 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/61a51c53-f195-11ee-97d4-0242ac12000b/originalContentUrl.jpg
180,1,หมายเลขแผงที่ 3,4 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/73567bc0-f195-11ee-97d4-0242ac12000b/originalContentUrl.jpg
181,1,หมายเลขแผงที่ 4,4 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/86067df6-f195-11ee-97d4-0242ac12000b/originalContentUrl.jpg
182,1,หมายเลขแผงที่ 6,4 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/a3c9c8b7-f195-11ee-97d4-0242ac12000b/originalContentUrl.jpg
183,1,หมายเลขแผงที่ 12,4 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/2372a46e-f196-11ee-97d4-0242ac12000b/originalContentUrl.jpg
184,1,หมายเลขแผงที่ 6,3 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/bb2ac83d-f18c-11ee-97d4-0242ac12000b/originalContentUrl.jpg
185,1,หมายเลขแผงที่ 11,3 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/ea070146-f18c-11ee-97d4-0242ac12000b/originalContentUrl.jpg
186,1,หมายเลขแผงที่ 12,3 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/fa95cc9d-f18c-11ee-97d4-0242ac12000b/originalContentUrl.jpg
187,1,หมายเลขแผงที่ 3,3 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/f85bd063-f18f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
188,1,หมายเลขแผงที่ 6,3 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/39b1e992-f190-11ee-97d4-0242ac12000b/originalContentUrl.jpg
189,1,หมายเลขแผงที่ 10,3 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/5ee454c4-f193-11ee-97d4-0242ac12000b/originalContentUrl.jpg
190,1,หมายเลขแผงที่ 5,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/55b9e80c-f194-11ee-97d4-0242ac12000b/originalContentUrl.jpg
191,1,หมายเลขแผงที่ 11,3 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/cef0f246-f194-11ee-97d4-0242ac12000b/originalContentUrl.jpg
192,1,หมายเลขแผงที่ 11,4 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/10ccd1df-f196-11ee-97d4-0242ac12000b/originalContentUrl.jpg
193,1,หมายเลขแผงที่ 14,4 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/4d3bfad3-f196-11ee-97d4-0242ac12000b/originalContentUrl.jpg
194,1,หมายเลขแผงที่ 4,4 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/db9f2491-f196-11ee-97d4-0242ac12000b/originalContentUrl.jpg
195,1,หมายเลขแผงที่ 10,4 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/dc437dff-f197-11ee-97d4-0242ac12000b/originalContentUrl.jpg
196,1,หมายเลขแผงที่ 13,4 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/19409ec6-f198-11ee-97d4-0242ac12000b/originalContentUrl.jpg
197,1,หมายเลขแผงที่ 2,4 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/ad4ef3a9-f198-11ee-97d4-0242ac12000b/originalContentUrl.jpg
198,1,หมายเลขแผงที่ 10,4 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/04e5f98d-f199-11ee-97d4-0242ac12000b/originalContentUrl.jpg
199,1,หมายเลขแผงที่ 12,4 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/27133b4e-f199-11ee-97d4-0242ac12000b/originalContentUrl.jpg
200,1,หมายเลขแผงที่ 9,4 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/8eb95796-f199-11ee-97d4-0242ac12000b/originalContentUrl.jpg
201,1,หมายเลขแผงที่ 11,4 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/b84591b2-f199-11ee-97d4-0242ac12000b/originalContentUrl.jpg
202,1,หมายเลขแผงที่ 2,5 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/65dedaee-f19a-11ee-97d4-0242ac12000b/originalContentUrl.jpg
203,1,หมายเลขแผงที่ 6,5 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/c90df140-f19a-11ee-97d4-0242ac12000b/originalContentUrl.jpg
204,1,หมายเลขแผงที่ 13,5 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/2ac4243b-f19d-11ee-97d4-0242ac12000b/originalContentUrl.jpg
205,1,หมายเลขแผงที่ 20,5 แถว 1,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/c5f4a32c-f19d-11ee-97d4-0242ac12000b/originalContentUrl.jpg
206,1,หมายเลขแผงที่ 1,5 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/4683b1e7-f19f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
207,1,หมายเลขแผงที่ 2,5 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/5d906c79-f19f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
208,1,หมายเลขแผงที่ 5,5 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/9c0d4a2f-f19f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
209,1,หมายเลขแผงที่ 8,5 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/d18d1ca9-f19f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
210,1,หมายเลขแผงที่ 10,5 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/13be5e69-f1a0-11ee-97d4-0242ac12000b/originalContentUrl.jpg
211,1,หมายเลขแผงที่ 14,5 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/6a274736-f1a0-11ee-97d4-0242ac12000b/originalContentUrl.jpg
212,1,หมายเลขแผงที่ 3,4 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/bf61886a-f196-11ee-97d4-0242ac12000b/originalContentUrl.jpg
213,1,หมายเลขแผงที่ 6,4 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/fc6fd91d-f196-11ee-97d4-0242ac12000b/originalContentUrl.jpg
214,1,หมายเลขแผงที่ 11,4 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/e9c22cb6-f197-11ee-97d4-0242ac12000b/originalContentUrl.jpg
215,1,หมายเลขแผงที่ 12,4 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/fc9cd011-f197-11ee-97d4-0242ac12000b/originalContentUrl.jpg
216,1,หมายเลขแผงที่ 14,4 แถว 2,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/214aecfb-f198-11ee-97d4-0242ac12000b/originalContentUrl.jpg
217,1,หมายเลขแผงที่ 4,4 แถว 3,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/c4edc687-f198-11ee-97d4-0242ac12000b/originalContentUrl.jpg
218,1,หมายเลขแผงที่ 3,4 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/78726506-f199-11ee-97d4-0242ac12000b/originalContentUrl.jpg
219,1,หมายเลขแผงที่ 10,4 แถว 4,แผงค้า,2 x 2.3 เมตร,500,-,,500,https://bucket.ex10.tech/images/a0c05df8-f199-11ee-97d4-0242ac12000b/originalContentUrl.jpg
